code Swiss-Prot
1GOW BGAL_SULSO
1GOX GOX_SPIOL
1GOY RN_BACIN
1GOZ ETXB_STAAU
1GP0 MPRI_HUMAN
1GP1 GPX1_BOVIN
1GP2 GBB1_BOVIN
1GP3 MPRI_HUMAN
1GP4 LDOX_ARATH
1GP5 LDOX_ARATH
1GP6 LDOX_ARATH
1GP7 PA21B_OPHHA
1GP8 VG08_BPP22
1GP9 HGF_HUMAN
1GPA PYGM_RABIT
1GPB PYGM_RABIT
1GPC VHED_BPT4
1GPD G3P_HOMAM
1GPE GOX_PENAG
1GPH PUR1_BACSU
1GPJ HEM1_METKA
1GPK ACES_TORCA
1GPL LIPP_HUMAN
1GPM GUAA_ECOLI
1GPN ACES_TORCA
1GPO IGKC_MOUSE
1GPP VATA_YEAST
1GPQ IVY_ECOLI
1GPR PTG3C_BACSU
1GPS DEF1_WHEAT
1GPT DEF1_HORVU
1GPU TKT1_YEAST
1GPV G5P_BPF1
1GPW HIS5_THEMA
1GPX PUTX_PSEPU
1GPY PYGM_RABIT
1GPZ C1R_HUMAN
1GQ1 NIRS_PARPN
1GQ2 MAOX_COLLI
1GQ3 PYRB_ECOLI
1GQ4 NHRF1_HUMAN
1GQ5 NHRF1_HUMAN
1GQ6 PAH_STRCL
1GQ7 PAH_STRCL
1GQ8 PME_DAUCA
1GQ9 KPSU5_ECOLX
1GQA CYCP_RHOS4
1GQB MPRI_HUMAN
1GQC KPSU5_ECOLX
1GQE RF2_ECOLI
1GQF CASP7_HUMAN
1GQG QDOI_ASPJA
1GQH QDOI_ASPJA
1GQM S10AC_HUMAN
1GQN AROD_SALTI
1GQO AROQ_BACSU
1GQP APC10_YEAST
1GQQ MURC_HAEIN
1GQR ACES_TORCA
1GQS ACES_TORCA
1GQT RBSK_ECOLI
1GQV RNAS2_HUMAN
1GQW TAUD_ECOLI
1GQX TFDA_RALEJ
1GQY MURC_HAEIN
1GQZ DAPF_HAEIN
1GR0 INO1_MYCTU
1GR1 FENR_ANASO
1GR2 GRIA2_RAT
1GR3 COAA1_HUMAN
1GR5 CH60_ECOLI
1GR7 AZUR_PSEAE
1GRA GSHR_HUMAN
1GRB GSHR_HUMAN
1GRC PUR3_ECOLI
1GRE GSHR_HUMAN
1GRF GSHR_HUMAN
1GRG GSHR_HUMAN
1GRI GRB2_HUMAN
1GRJ GREA_ECOLI
1GRL CH60_ECOLI
1GRN CDC42_HUMAN
1GRO IDH_ECOLI
1GRP IDH_ECOLI
1GRQ CPT_STRVL
1GRR CPT_STRVL
1GRT GSHR_HUMAN
1GRU CH10_ECOLI
1GRV HPRT_ECOLI
1GRW MSP19_CAEEL
1GRX GLRX1_ECOLI
1GS0 PARP2_MOUSE
1GS2 RL13_DEIRA
1GS3 SDIS_PSEPU
1GS4 ANDR_HUMAN
1GS5 ARGB_ECOLI
1GS9 APOE_HUMAN
1GSA GSHB_ECOLI
1GSB GSTM1_RAT
1GSC GSTM1_RAT
1GSD GSTA1_HUMAN
1GSE GSTA1_HUMAN
1GSF GSTA1_HUMAN
1GSG SYQ_ECOLI
1GSH GSHB_ECOLI
1GSI KTHY_MYCTU
1GSJ ARGB_ECOLI
1GSK COTA_BACSU
1GSL LEC4_GRISI
1GSM MADCA_HUMAN
1GSN GSHR_HUMAN
1GSO PUR2_ECOLI
1GSP RNT1_ASPOR
1GSQ GST_OMMSL
1GSS GSTP1_HUMAN
1GSU GSTM2_CHICK
1GSV PYP_HALHA
1GSW PYP_HALHA
1GSX PYP_HALHA
1GSY GSTP1_MOUSE
1GSZ SQHC_ALIAD
1GT0 PO2F1_HUMAN
1GT1 OBP_BOVIN
1GT3 OBP_BOVIN
1GT4 OBP_BOVIN
1GT5 OBP_BOVIN
1GT6 LIP_THELA
1GT7 RHAD_ECOLI
1GT8 DPYD_PIG
1GTA GST26_SCHJA
1GTB GST26_SCHJA
1GTD Y169_METTH
1GTE DPYD_PIG
1GTF MTRB_BACST
1GTH DPYD_PIG
1GTI GSTP1_MOUSE
1GTK HEM3_ECOLI
1GTM DHE3_PYRFU
1GTN MTRB_BACST
1GTO ROP_ECOLX
1GTP GCH1_ECOLI
1GTQ PTPS_RAT
1GTR SYQ_ECOLI
1GTS SYQ_ECOLI
1GTT HPCE_ECOLX
1GTU GSTM1_HUMAN
1GTV KTHY_MYCTU
1GTW CEBPB_HUMAN
1GTY GLGB_ECOLI
1GTZ AROQ_STRCO
1GU0 AROQ_STRCO
1GU1 AROQ_STRCO
1GU2 CYCA_METME
1GU3 GUNC_CELFI
1GU4 CEBPB_HUMAN
1GU5 CEBPB_HUMAN
1GU6 NRFA_ECOLI
1GU7 ETR1_CANTR
1GU8 BACS2_NATPH
1GU9 AHPD_MYCTU
1GUA RAF1_HUMAN
1GUB ALSB_ECOLI
1GUD ALSB_ECOLI
1GUE BACS2_NATPH
1GUF ETR1_CANTR
1GUG MOP2_CLOPA
1GUH GSTA1_HUMAN
1GUJ INS_HUMAN
1GUK GSTA4_MOUSE
1GUL GSTA4_HUMAN
1GUM GSTA4_HUMAN
1GUN MOP2_CLOPA
1GUO MOP2_CLOPA
1GUP GAL7_ECOLI
1GUQ GAL7_ECOLI
1GUR GUR_GYMSY
1GUS MOP2_CLOPA
1GUT MOP2_CLOPA
1GUU MYB_MOUSE
1GUV CHIT1_HUMAN
1GUW CBX1_MOUSE
1GUX RB_HUMAN
1GUY MDH_CHLAA
1GUZ MDH_CHLTE
1GV0 MDH_CHLTE
1GV1 MDH_CHLVI
1GV2 MYB_MOUSE
1GV4 AIFM1_MOUSE
1GV5 MYB_MOUSE
1GV7 ANGI_HUMAN
1GV8 TRFE_ANAPL
1GV9 LMAN1_RAT
1GVC TRFE_ANAPL
1GVD MYB_MOUSE
1GVE ARK73_RAT
1GVF KBAY_ECOLI
1GVG CAS1_STRCL
1GVH HMP_ECOLI
1GVJ ETS1_HUMAN
1GVK CELA1_PIG
1GVL KLK6_HUMAN
1GVM ALYS_STRPN
1GVN EATX_STRPY
1GVP G5P_BPF1
1GVT CARP_CRYPA
1GVU CARP_CRYPA
1GVV CARP_CRYPA
1GVW CARP_CRYPA
1GVX CARP_CRYPA
1GVY MANA_CELJU
1GVZ KLK2_HORSE
1GW0 LAC1_MELAO
1GW1 MANA_CELJU
1GW2 PER1A_ARMRU
1GW3 APOA1_HUMAN
1GW4 APOA1_HUMAN
1GW6 LKHA4_HUMAN
1GW7 COAT3_BPPRD
1GW8 COAT3_BPPRD
1GW9 XYLA_STRRU
1GWA CELA1_PIG
1GWB GP1BA_HUMAN
1GWD LYSC_CHICK
1GWE CATA_MICLU
1GWF CATA_MICLU
1GWG FRIL_HORSE
1GWH CATA_MICLU
1GWN RND3_MOUSE
1GWO PER1A_ARMRU
1GWP POL_HV1N5
1GWQ ESR1_HUMAN
1GWR ESR1_HUMAN
1GWS HMWC_DESVH
1GWT PER1A_ARMRU
1GWU PER1A_ARMRU
1GWV GGTA1_BOVIN
1GWW GGTA1_BOVIN
1GWX PPARD_HUMAN
1GWY ACTP2_STOHE
1GWZ PTN6_HUMAN
1GX0 GGTA1_BOVIN
1GX1 ISPF_ECOLI
1GX2 PER1A_ARMRU
1GX3 NAT_MYCSM
1GX4 GGTA1_BOVIN
1GX5 POLG_HCVBK
1GX6 POLG_HCVBK
1GX7 CYC3_DESVH
1GX8 LACB_BOVIN
1GX9 LACB_BOVIN
1GXA LACB_BOVIN
1GXB TRPD_SULSO
1GXC CHK2_HUMAN
1GXD MMP2_HUMAN
1GXE MYPC3_HUMAN
1GXF TYTR_TRYCR
1GXG IMM8_ECOLX
1GXH IMM8_ECOLX
1GXI PSAE_SYNY3
1GXP PHOB_ECOLI
1GXQ PHOB_ECOLI
1GXR TLE1_HUMAN
1GXS HNLS_SORBI
1GXT HYPF_ECOLI
1GXU HYPF_ECOLI
1GXV LYSC_CHICK
1GXW THER_BACTH
1GXX LYSC_CHICK
1GXY NAR2B_RAT
1GXZ NAR2B_RAT
1GY0 NAR2B_RAT
1GY1 RUS2_THIFE
1GY2 RUS2_THIFE
1GY3 CCNA2_HUMAN
1GY5 NTF2_HUMAN
1GY6 NTF2_RAT
1GY7 NTF2_YEAST
1GY9 TAUD_ECOLI
1GYA CD2_HUMAN
1GYB NTF2_YEAST
1GYC LAC2_TRAVE
1GYF CD2B2_HUMAN
1GYG PHLC1_CLOPE
1GYJ PPTA_ECOLI
1GYK SAMP_HUMAN
1GYL GOX_SPIOL
1GYM PLC_BACCE
1GYN ALF_ECOLI
1GYP G3PG_LEIME
1GYQ G3PG_LEIME
1GYR ETR1_CANTR
1GYS 2SS1_BEREX
1GYT AMPA_ECOLI
1GYU AP1G1_MOUSE
1GYV AP1G1_MOUSE
1GYW AP1G1_MOUSE
1GYX PPTA_ECOLI
1GYY PPTA_ECOLI
1GYZ RL20_AQUAE
1GZ0 RLMB_ECOLI
1GZ1 GUX6_HUMIN
1GZ2 OC17_CHICK
1GZ3 MAOM_HUMAN
1GZ4 MAOM_HUMAN
1GZ5 OTSA_ECOLI
1GZ6 DHB4_RAT
1GZ7 LIP2_CANRU
1GZ8 CDK2_HUMAN
1GZ9 LEC_ERYCG
1GZA PER_ARTRA
1GZB PER_ARTRA
1GZC LEC_ERYCG
1GZD G6PI_PIG
1GZE ARC3_CBDP
1GZF ARC3_CBDP
1GZG HEM2_PSEAE
1GZH P53_HUMAN
1GZI ANP12_MACAM
1GZK AKT2_HUMAN
1GZL ENV_HV1H2
1GZM OPSD_BOVIN
1GZN AKT2_HUMAN
1GZO AKT2_HUMAN
1GZP B2MG_HUMAN
1GZQ B2MG_HUMAN
1GZR IGF1_HUMAN
1GZS CDC42_HUMAN
1GZU NMNA1_HUMAN
1GZV G6PI_PIG
1GZW LEG1_HUMAN
1GZX HBA_HUMAN
1GZY IGF1_HUMAN
1GZZ IGF1_HUMAN
1H00 CDK2_HUMAN
1H01 CDK2_HUMAN
1H02 IGF1_HUMAN
1H03 DAF_HUMAN
1H04 DAF_HUMAN
1H05 AROQ_MYCTU
1H07 CDK2_HUMAN
1H08 CDK2_HUMAN
1H09 LYS_BPCP1
1H0A EPN1_RAT
1H0C SPYA_HUMAN
1H0D ANGI_HUMAN
1H0G CHIB_SERMA
1H0H FDHA_DESGI
1H0I CHIB_SERMA
1H0J CTXA3_NAJAT
1H0K ETR2_CANTR
1H0L PRIO_HUMAN
1H0M TRAR_RHIRD
1H0N RIR2_MOUSE
1H0O RIR2_MOUSE
1H0P CYP5_CAEEL
1H0R AROQ_MYCTU
1H0S AROQ_MYCTU
1H0T SPA_STAAU
1H0V CDK2_HUMAN
1H0W CDK2_HUMAN
1H0X ALBA1_SULSO
1H0Y ALBA1_SULSO
1H0Z ISK5_HUMAN
1H10 AKT1_HUMAN
1H11 GUN5_BACAG
1H15 DPOL_EBVB9
1H16 PFLB_ECOLI
1H17 PFLB_ECOLI
1H18 PFLB_ECOLI
1H19 LKHA4_HUMAN
1H1B ELNE_HUMAN
1H1C HIS8_THEMA
1H1D COMT_RAT
1H1H ECP_HUMAN
1H1I QDOI_ASPJA
1H1J THO1_YEAST
1H1L NIFD_KLEPN
1H1M QDOI_ASPJA
1H1O CY552_THIFE
1H1P CCNA2_HUMAN
1H1Q CCNA2_HUMAN
1H1R CCNA2_HUMAN
1H1S CCNA2_HUMAN
1H1T COAD_ECOLI
1H1U EFTU_THEAQ
1H1V ACTS_RABIT
1H1W PDPK1_HUMAN
1H1X MYG_PHYCA
1H1Y RPE1_ORYSJ
1H1Z RPE1_ORYSJ
1H20 MCPI_SOLTU
1H21 CYCX_DESDA
1H22 ACES_TORCA
1H23 ACES_TORCA
1H24 CCNA2_HUMAN
1H25 CCNA2_HUMAN
1H26 CCNA2_HUMAN
1H27 CCNA2_HUMAN
1H28 CCNA2_HUMAN
1H29 HMWC_DESVH
1H2A PHNL_DESVM
1H2C VP40_EBOZM
1H2D VP40_EBOZM
1H2G PAC_ECOLX
1H2H ASPD_THEMA
1H2I RAD52_HUMAN
1H2J GUN5_BACAG
1H2K HIF1A_HUMAN
1H2L HIF1A_HUMAN
1H2M HIF1A_HUMAN
1H2N HIF1N_HUMAN
1H2O PRU1_PRUAV
1H2P DAF_HUMAN
1H2Q DAF_HUMAN
1H2R PHNL_DESVM
1H2S BACS2_NATPH
1H2T NCBP1_HUMAN
1H2U NCBP1_HUMAN
1H2V NCBP1_HUMAN
1H2W PPCE_PIG
1H2X PPCE_PIG
1H2Y PPCE_PIG
1H2Z PPCE_PIG
1H30 GAS6_HUMAN
1H34 IBB_PHALU
1H35 SQHC_ALIAD
1H36 SQHC_ALIAD
1H37 SQHC_ALIAD
1H38 RPOL_BPT7
1H39 SQHC_ALIAD
1H3A SQHC_ALIAD
1H3B SQHC_ALIAD
1H3C SQHC_ALIAD
1H3D HIS1_ECOLI
1H3E SYY_THET2
1H3F SYY_THET2
1H3H GRAP2_MOUSE
1H3I SETD7_HUMAN
1H3J PER_COPCI
1H3M ISPD_ECOLI
1H3O TAF12_HUMAN
1H3Q TPPC2_MOUSE
1H3T IGHG1_HUMAN
1H3U IGHG1_HUMAN
1H3V IGHG1_HUMAN
1H3W IGHG1_HUMAN
1H3Y IGHG1_HUMAN
1H3Z PDP2_SCHPO
1H42 FENR_ANASO
1H43 TRFL_HUMAN
1H44 TRFL_HUMAN
1H45 TRFL_HUMAN
1H47 ISPF_ECOLI
1H48 ISPF_ECOLI
1H49 BGLC_MAIZE
1H4A CRGD_HUMAN
1H4B POLC4_BETVE
1H4C MOBA_ECOLI
1H4D MOBA_ECOLI
1H4E MOBA_ECOLI
1H4F FABB_ECOLI
1H4I DHM1_METEA
1H4J DHM1_METEA
1H4K THTR_AZOVI
1H4L CD5R1_HUMAN
1H4M THTR_AZOVI
1H4N CAH2_HUMAN
1H4O PRDX5_HUMAN
1H4P EXG1_YEAST
1H4Q SYP_THET8
1H4R MERL_HUMAN
1H4S SYP_THET8
1H4T SYP_THET8
1H4U NID1_MOUSE
1H4V SYH_THET2
1H4W TRY3_HUMAN
1H4X SP2AA_BACSH
1H4Y SP2AA_BACSH
1H4Z SP2AA_BACSH
1H52 ANGI_HUMAN
1H53 ANGI_HUMAN
1H55 PER1A_ARMRU
1H56 T2P2_PROVU
1H57 PER1A_ARMRU
1H58 PER1A_ARMRU
1H59 IBP5_HUMAN
1H5A PER1A_ARMRU
1H5C PER1A_ARMRU
1H5D PER1A_ARMRU
1H5E PER1A_ARMRU
1H5F PER1A_ARMRU
1H5G PER1A_ARMRU
1H5H PER1A_ARMRU
1H5I PER1A_ARMRU
1H5J PER1A_ARMRU
1H5K PER1A_ARMRU
1H5L PER1A_ARMRU
1H5M PER1A_ARMRU
1H5N DMSA_RHOCA
1H5O MYXC_CRODU
1H5P SP100_HUMAN
1H5Q MTDH_AGABI
1H5R RMLA1_ECOLI
1H5S RMLA1_ECOLI
1H5T RMLA1_ECOLI
1H5U PYGM_RABIT
1H5V GUN5_BACAG
1H5W VG10_BPPH2
1H5Y HIS6_PYRAE
1H5Z CP51_MYCTU
1H64 RUXX_PYRAB
1H65 TOC34_PEA
1H66 NQO1_HUMAN
1H67 CNN1_CHICK
1H68 BACS2_NATPH
1H69 NQO1_HUMAN
1H6A GFO_ZYMMO
1H6B GFO_ZYMMO
1H6C GFO_ZYMMO
1H6D GFO_ZYMMO
1H6E AP2M1_HUMAN
1H6F TBX3_HUMAN
1H6G CTNA1_HUMAN
1H6H NCF4_HUMAN
1H6I AQP1_HUMAN
1H6J KPSU5_ECOLX
1H6K NCBP1_HUMAN
1H6L PHYT_BACSD
1H6M LYSC_CHICK
1H6N CATA_PROMI
1H6O TERF1_HUMAN
1H6P TERF2_HUMAN
1H6Q TCTP_SCHPO
1H6R GFP_AEQVI
1H6S PORI_RHOBL
1H6T INLB_LISMO
1H6V TRXR1_RAT
1H6W VG12_BPT4
1H6X XYNY_CLOTM
1H6Y XYNY_CLOTM
1H72 KHSE_METJA
1H73 KHSE_METJA
1H74 KHSE_METJA
1H75 NRDH_ECOLI
1H76 TRFE_PIG
1H78 NRDD_BPT4
1H79 NRDD_BPT4
1H7A NRDD_BPT4
1H7B NRDD_BPT4
1H7C TBCA_HUMAN
1H7D HEM0_MOUSE
1H7E KPSU5_ECOLX
1H7F KPSU5_ECOLX
1H7G KPSU5_ECOLX
1H7H KPSU5_ECOLX
1H7I APOE_HUMAN
1H7J HEM0_MOUSE
1H7K CATA_PROMI
1H7L SPSA_BACSU
1H7M RL30E_THECE
1H7N HEM2_YEAST
1H7O HEM2_YEAST
1H7P HEM2_YEAST
1H7Q SPSA_BACSU
1H7R HEM2_YEAST
1H7S PMS2_HUMAN
1H7T KPSU5_ECOLX
1H7U PMS2_HUMAN
1H7W DPYD_PIG
1H7X DPYD_PIG
1H7Y TCTP_SCHPO
1H7Z FIBP_ADE03
1H81 PAO_MAIZE
1H82 PAO_MAIZE
1H83 PAO_MAIZE
1H84 PAO_MAIZE
1H85 FENR_ANASO
1H86 PAO_MAIZE
1H87 LYSC_CHICK
1H88 CEBPB_HUMAN
1H89 CEBPB_HUMAN
1H8A CEBPB_HUMAN
1H8B ACTN2_HUMAN
1H8C FAF1_HUMAN
1H8D HIRV1_HIRME
1H8E ATP5E_BOVIN
1H8F GSK3B_HUMAN
1H8G ALYS_STRPN
1H8H ATPA_BOVIN
1H8I HIRV1_HIRME
1H8K SPTA2_CHICK
1H8L CBPD_LOPSP
1H8M YKT6_YEAST
1H8P SFP1_BOVIN
1H8Q AOFA_HUMAN
1H8R AOFB_HUMAN
1H8T POLG_EC11G
1H8U PRG2_HUMAN
1H8X RNAS1_HUMAN
1H91 CRC1_HOMGA
1H92 LCK_HUMAN
1H93 G6PD_LEUME
1H94 G6PD_LEUME
1H95 YBOX1_HUMAN
1H96 FRIL1_MOUSE
1H97 GLB_PAREP
1H98 FER_THET8
1H99 LICT_BACSU
1H9A G6PD_LEUME
1H9B G6PD_LEUME
1H9C PTQB_ECOLI
1H9D PEBB_HUMAN
1H9E LAP2A_HUMAN
1H9F LAP2A_HUMAN
1H9G FADR_ECOLI
1H9H ITR2_ECBEL
1H9I ITR2_ECBEL
1H9L CELA1_PIG
1H9N CAH2_HUMAN
1H9O P85A_HUMAN
1H9P LECA_DIOGU
1H9Q CAH2_HUMAN
1H9R MODE_ECOLI
1H9S MODE_ECOLI
1H9T FADR_ECOLI
1H9U RXRB_HUMAN
1H9V FCG2A_HUMAN
1H9W LECA_DIOGU
1H9X NIRS_PARPN
1H9Y NIRS_PARPN
1H9Z ALBU_HUMAN
1HA0 HEMA_I68A0
1HA1 ROA1_HUMAN
1HA2 ALBU_HUMAN
1HA3 EFTU1_THET8
1HA4 CRBS_HUMAN
1HA5 SPEA_STRPY
1HA6 CCL20_MOUSE
1HA7 PHCA_SPIPL
1HA8 MER23_EUPRA
1HA9 ITR2_MOMCO
1HAA NXL1A_BUNMU
1HAB HBA_HUMAN
1HAC HBA_HUMAN
1HAE NRG1_HUMAN
1HAF NRG1_HUMAN
1HAG HIR2P_HIRME
1HAH THRB_HUMAN
1HAI THRB_HUMAN
1HAJ NXL1A_BUNMU
1HAK ANXA5_HUMAN
1HAN BPHC_BURXL
1HAO THRB_HUMAN
1HAP THRB_HUMAN
1HAQ CFAH_HUMAN
1HAR POL_HV1B1
1HAS SAMP_MESAU
1HAV POLG_HAVHM
1HAX CELA1_PIG
1HAY CELA1_PIG
1HAZ CELA1_PIG
1HB0 CELA1_PIG
1HB1 IPNS_EMENI
1HB2 IPNS_EMENI
1HB3 IPNS_EMENI
1HB4 IPNS_EMENI
1HB5 COAT3_BPPRD
1HB6 ACBP_BOVIN
1HB7 COAT3_BPPRD
1HB8 ACBP_BOVIN
1HB9 COAT3_BPPRD
1HBA HBA_HUMAN
1HBB HBA_HUMAN
1HBG GLB1_GLYDI
1HBH HBA_PAGBE
1HBI GLB1_SCAIN
1HBJ ACES_TORCA
1HBM MCRA_METTM
1HBN MCRA_METTM
1HBO MCRA_METTM
1HBP RET4_BOVIN
1HBQ RET4_BOVIN
1HBR HBAD_CHICK
1HBS HBA_HUMAN
1HBT THRB_HUMAN
1HBU MCRA_METTM
1HBV POL_HV1B1
1HBW GAL4_YEAST
1HBX ELK4_HUMAN
1HBY ANGI_HUMAN
1HBZ CATA_MICLU
1HC0 LYSC_CHICK
1HC1 HCYA_PANIN
1HC7 SYP_THET8
1HC8 RL11_BACST
1HC9 NXL1A_BUNMU
1HCA CAH2_HUMAN
1HCB CAH1_HUMAN
1HCC CFAH_HUMAN
1HCD HATA_DICDI
1HCE HATA_DICDI
1HCF NTF4_HUMAN
1HCG FA10_HUMAN
1HCH PER1A_ARMRU
1HCI ACTN2_HUMAN
1HCJ GFP_AEQVI
1HCK CDK2_HUMAN
1HCL CDK2_HUMAN
1HCM NIRS_PARPN
1HCN CGHB_HUMAN
1HCO HBA_HUMAN
1HCP ESR1_HUMAN
1HCQ ESR1_HUMAN
1HCR HIN_SALTY
1HCS SRC_HUMAN
1HCT SRC_HUMAN
1HCX ALYS_STRPN
1HCY HCYA_PANIN
1HCZ CYF_BRARA
1HD0 HNRPD_HUMAN
1HD1 HNRPD_HUMAN
1HD2 PRDX5_HUMAN
1HD3 SPTA2_CHICK
1HD4 GLHA_HUMAN
1HD5 GUN5_HUMIN
1HD6 MER22_EUPRA
1HD7 APEX1_HUMAN
1HD8 DACA_ECOLI
1HDA HBA_BOVIN
1HDB HBA_HUMAN
1HDC HSD_STREX
1HDD HMEN_DROME
1HDE DHLA_XANAU
1HDF SR3A_PHYPO
1HDG G3P_THEMA
1HDH ARS_PSEAE
1HDI PGK1_PIG
1HDJ DNJB1_HUMAN
1HDK LPPL_HUMAN
1HDL ISK5_HUMAN
1HDM DMA_HUMAN
1HDN PTHP_ECOLI
1HDO BLVRB_HUMAN
1HDP PO2F2_HUMAN
1HDQ CBPA1_BOVIN
1HDR DHPR_HUMAN
1HDS HBA_ODOVI
1HDT THRB_HUMAN
1HDU CBPA1_BOVIN
1HDX ADH1B_HUMAN
1HDY ADH1B_HUMAN
1HDZ ADH1B_HUMAN
1HE1 RAC1_HUMAN
1HE2 BLVRB_HUMAN
1HE3 BLVRB_HUMAN
1HE4 BLVRB_HUMAN
1HE5 BLVRB_HUMAN
1HE7 NTRK1_HUMAN
1HE8 PK3CG_HUMAN
1HEA CAH2_HUMAN
1HEB CAH2_HUMAN
1HEC CAH2_HUMAN
1HED CAH2_HUMAN
1HEE CBPA1_BOVIN
1HEF POL_HV1B1
1HEG POL_HV1B1
1HEH XYND_CELFI
1HEI POLG_HCVH
1HEJ XYND_CELFI
1HEK GAG_EIAVY
1HEL LYSC_CHICK
1HEM LYSC_CHICK
1HEN LYSC_CHICK
1HEO LYSC_CHICK
1HEP LYSC_CHICK
1HEQ LYSC_CHICK
1HER LYSC_CHICK
1HES AP2M1_RAT
1HET ADH1E_HORSE
1HEU ADH1E_HORSE
1HEV HEVE_HEVBR
1HEW LYSC_CHICK
1HEX LEU3_THET8
1HEY CHEY_ECOLI
1HEZ IGKC_HUMAN
1HF0 PO2F1_HUMAN
1HF1 GRAA_HUMAN
1HF2 MINC_THEMA
1HF3 ADH1E_HORSE
1HF4 LYSC_CHICK
1HF6 GUN5_BACAG
1HF8 PICA_RAT
1HF9 ATIF1_BOVIN
1HFA PICA_RAT
1HFB AROG_YEAST
1HFC MMP1_HUMAN
1HFD CFAD_HUMAN
1HFE PHFL_DESVH
1HFF VMI2_HHV8
1HFG VMI2_HHV8
1HFH CFAH_HUMAN
1HFI CFAH_HUMAN
1HFJ ASPG_ERWCH
1HFK ASPG_ERWCH
1HFN VMI2_HHV8
1HFO MIFH_TRISP
1HFP DYR_HUMAN
1HFQ DYR_HUMAN
1HFR DYR_HUMAN
1HFS MMP3_HUMAN
1HFW ASPG_ERWCH
1HFX LALBA_CAVPO
1HFY LALBA_CAPHI
1HFZ LALBA_BOVIN
1HG0 ASPG_ERWCH
1HG1 ASPG_ERWCH
1HG2 PICA_RAT
1HG3 TPIS_PYRWO
1HG4 USP_DROME
1HG5 PICA_RAT
1HG7 ANP12_MACAM
1HG8 PGLR_GIBFU
1HGA HBA_HUMAN
1HGB HBA_HUMAN
1HGC HBA_HUMAN
1HGD HEMA_I000X
1HGE HEMA_I000X
1HGF HEMA_I000X
1HGG HEMA_I68A0
1HGH HEMA_I000X
1HGI HEMA_I000X
1HGJ HEMA_I000X
1HGT THRB_HUMAN
1HGU SOMA_HUMAN
1HGV CAPSD_BPH75
1HGW GUX2_TRIRE
1HGX HGXR_TRIFO
1HGY GUX2_TRIRE
1HGZ CAPSD_BPH75
1HH0 CAPSD_BPH75
1HH4 GDIR1_HUMAN
1HH5 CYC3_DESAC
1HH6 GCAB_MOUSE
1HH7 CYC22_RHOPA
1HH8 NCF2_HUMAN
1HH9 GCAB_MOUSE
1HHG 1A02_HUMAN
1HHH 1A02_HUMAN
1HHI 1A02_HUMAN
1HHJ 1A02_HUMAN
1HHK 1A02_HUMAN
1HHL LYSC_NUMME
1HHN CALR_RAT
1HHO HBA_HUMAN
1HHP POL_HV1BR
1HHQ NDKC_DICDI
1HHS RDRP_BPPH6
1HHT RDRP_BPPH6
1HHV VMI2_HHV8
1HI0 RDRP_BPPH6
1HI1 RDRP_BPPH6
1HI2 RNAS2_HUMAN
1HI3 RNAS2_HUMAN
1HI4 RNAS2_HUMAN
1HI5 RNAS2_HUMAN
1HI6 GCAB_MOUSE
1HI7 TFF1_HUMAN
1HI8 RDRP_BPPH6
1HI9 DPPA_BACSU
1HIA ANTA_HIRME
1HIB IL1B_HUMAN
1HIC HIRV1_HIRME
1HIG IFNG_HUMAN
1HIH POL_HV1B1
1HII POL_HV2RO
1HIJ IL4_HUMAN
1HIK IL4_HUMAN
1HIO H2A4_CHICK
1HIP HIP_ALLVD
1HIQ INS_HUMAN
1HIS INS_HUMAN
1HIT INS_HUMAN
1HIV POL_HV1H2
1HIW POL_HV1N5
1HIY NDKC_DICDI
1HIZ XYN1_BACST
1HJ0 TYB10_BOVIN
1HJ1 ESR2_RAT
1HJ3 NIRS_PARPN
1HJ4 NIRS_PARPN
1HJ5 NIRS_PARPN
1HJ6 IDH_ECOLI
1HJ7 LDLR_HUMAN
1HJ8 TRY1_SALSA
1HJ9 TRY1_BOVIN
1HJA CTRA_BOVIN
1HJB CEBPB_HUMAN
1HJC RUNX1_MOUSE
1HJD MIA_HUMAN
1HJF CEFE_STRCL
1HJG CEFE_STRCL
1HJI VNUN_BPHK0
1HJJ MOBA_ECOLI
1HJK PPB_ECOLI
1HJL MOBA_ECOLI
1HJM PRIO_HUMAN
1HJN PRIO_HUMAN
1HJO HSP71_HUMAN
1HJP RUVA_ECOLI
1HJQ GANA_HUMIN
1HJR RUVC_ECOLI
1HJS GANA_THIHE
1HJT MYG_PHYCA
1HJU GANA_THIHE
1HJV CH3L1_HUMAN
1HJW CH3L1_HUMAN
1HJX CH3L1_HUMAN
1HJZ Y1521_ARCFU
1HK0 CRGD_HUMAN
1HK1 ALBU_HUMAN
1HK2 ALBU_HUMAN
1HK3 ALBU_HUMAN
1HK4 ALBU_HUMAN
1HK5 ALBU_HUMAN
1HK6 EXOC2_MOUSE
1HK7 HSP82_YEAST
1HK8 NRDD_BPT4
1HK9 HFQ_ECOLI
1HKA HPPK_ECOLI
1HKB HXK1_HUMAN
1HKC HXK1_HUMAN
1HKD LEC_PEA
1HKF NCTR2_HUMAN
1HKG HXKA_YEAST
1HKI CHIT1_HUMAN
1HKJ CHIT1_HUMAN
1HKK CHIT1_HUMAN
1HKL IGHG1_HUMAN
1HKM CHIT1_HUMAN
1HKN FGF1_HUMAN
1HKO CYB5_BOVIN
1HKS HSF_DROME
1HKT HSF_DROME
1HKU CTBP1_RAT
1HKV DCDA_MYCTU
